aircraft_icao_id,date,timestamp,altitude,latitude,longitude,speed,heading,Distance_From_Receiver
07f5b459d0605582f3ad14e6ef1d34c97ef3b043c074929a744e3e77fd803c3d,2023-10-27,14:19:19.182000,11200,38.66327,-89.98782,394,111,13.52767557346955
9d180ee54f75ea83baaf76726ea76bfe413a89b3c5d7da988354b1f11776bea1,2023-10-27,13:58:37.386000,30000,38.47892,-89.54431,399,266,34.00096599122872
13d512e1edcb00688e8fe2ea243dbc09605b31e6f324ae7d2d1f1d215f5346fb,2023-10-25,02:02:31.384000,12200,38.67527,-90.0246,345,111,16.23296924117247
036a80ed8616c738cc0ce96ce5dd6f66aa444826762a5c238352cd27eebbf6b9,2023-10-23,00:55:13.612000,38000,38.75767,-89.68744,435,207,30.68478423253104
68151df2e95d2c26e6a1b6b4f7a436a4e3383743996c21b9a7ad7c9171a68c6c,2023-10-23,17:35:14.759000,37000,38.57062,-90.19483,547,100,23.664912886483936
06b00ad44864a3b4fa5222d113f2dd1998903a0235b0db9898532fb46194adee,2023-10-28,13:33:47.625000,41025,38.04662,-89.46693,548,78,68.93260138318782
019c459be6e169e187784e0af185557f31f7996f773f4337eb2c2f468092e941,2023-10-28,03:41:21.108000,30000,38.53203,-89.82649,404,267,8.749354554944558
17e137d555875122525f6dc8a88ea31f4156dadf0febf02e7de96071892861b6,2023-10-24,01:58:20.577000,34025,38.41672,-89.62689,402,269,29.915087965602165
69dd3835214783c445150c03af804f648d9dd2bd7d6c2d998a7bcd5b05512fd4,2023-10-28,21:50:26.065000,15425,38.69538,-89.97321,431,99,16.46834680291472
f7afba72b82396f5ea4376acab4014165a2ad752738921d28212c42225402319,2023-10-23,23:16:40.193000,40000,38.32713,-89.57107,380,246,39.63049691242842
50c85939850cca7a8e88db0449fb82ce4853507818453d73a78ff115a02aab50,2023-10-24,22:02:46.370000,2350,38.50135,-90.01331,104,350,9.648107594522363
50c85939850cca7a8e88db0449fb82ce4853507818453d73a78ff115a02aab50,2023-10-27,22:37:01.129000,2475,38.59818,-89.98737,92,154,7.520901515451278
e93211c888947ba3052c9196b8b3377a30644dd5dabcf5cf962952aac29fce8c,2023-10-22,18:02:14.539000,32025,38.72504,-89.6947,396,277,27.637428174020684
d1ff0f7f6effea8fe592f3449dffc9870734532bc5173760fbe4690900b3a89d,2023-10-29,22:08:57.351000,40000,38.63403,-90.1264,367,309,19.819761796459627
d1ff0f7f6effea8fe592f3449dffc9870734532bc5173760fbe4690900b3a89d,2023-10-28,19:20:46.577000,40000,38.21226,-89.4751,358,310,54.39967628151718
d9865d7408ffd3379691ec7b7a557b35f542fa4dc380c0dc702bd1c9ae4b3187,2023-10-22,18:45:55.738000,32000,38.68506,-89.82141,394,282,17.216498518558765
51084f12a37e801b172cc2251e9c40a49f955a5ba1c216a3a9598583236a33c1,2023-10-25,04:31:11.553000,37000,38.26198,-89.85371,552,74,32.86620273581368
51084f12a37e801b172cc2251e9c40a49f955a5ba1c216a3a9598583236a33c1,2023-10-28,22:48:11.308000,37000,38.50612,-90.14288,581,96,19.75284085648331
51084f12a37e801b172cc2251e9c40a49f955a5ba1c216a3a9598583236a33c1,2023-10-21,04:27:30.961000,33025,38.72649,-90.0446,572,111,22.021857682069278
7115f1fe3fe9f9fa9593c1e0f6bed844d9451bf86e9a99c0fd2dfae09547593f,2023-10-27,00:38:12.037000,9900,38.74082,-90.05164,360,83,23.714502871369444
9e6cbba37425994aadc3ee2c2407e8b0fb8b59272a84db357921c17372186acb,2023-10-28,22:56:03.418000,45000,38.61887,-90.12646,551,131,19.113404348181813
13398e565d97a537215b7f8f09852f1be9673fdd2bdf95735379364cb471d61c,2023-10-28,15:51:46.064000,39000,38.7513,-89.87616,569,90,22.494948024074944
61ad0a9c86abc875616461e92c1645839cab03fc26cc083717cccd2288b2a02c,2023-10-21,02:19:18.329000,34000,38.18065,-89.42,531,187,60.307786439898756
5cb753a509fb3f7b2eb8b0d8ab30f393a0b26b75041af918ebb1f84148e8048e,2023-10-25,22:30:51.869000,30975,38.63356,-90.14203,518,97,21.014195381628944
f49b9e57819095790a437055c4abfd82779cb504318132ccdc96f470f089c00c,2023-10-25,03:38:09.165000,31975,38.26945,-89.54483,396,286,45.60166077942929
c546daff6a754ae2d19a5a7b72637bd245f1e4576a8e5ea676c5af1dc091e09d,2023-10-24,00:01:37.041000,35000,38.21448,-89.48516,453,4,53.59915513043771
b0ddc2fdc52106f19f0b6eeb7833b51ee782cb298f1d63a702a0ecd6b2819e4e,2023-10-24,11:18:39.942000,35025,38.27553,-89.72068,518,59,35.50664591389439
f7d33e16b28ef19d0ea138878ebb6095d17addbcbc2fcd14facee823f24b1a88,2023-10-21,14:36:49.368000,38025,38.36156,-89.73406,456,205,26.88801386207204
f7d33e16b28ef19d0ea138878ebb6095d17addbcbc2fcd14facee823f24b1a88,2023-10-28,22:03:18.417000,38000,38.52752,-89.72589,374,205,17.421643526992018
69341e487a2573178a8df05cdd64217a29f970257641cf89b79278a9f4abd83d,2023-10-25,22:57:54.839000,37025,38.65851,-90.18457,493,131,25.557330176809348
c13128814adae39b8d94050d1976ceb616c8138391f7c38e84c3fc50ce2e4dd2,2023-10-21,14:42:38.586000,39000,38.66922,-90.21613,429,28,28.538875610583943
8bcab68575a29dd2854ceeaa5e2b72b75182fb925f5ff17042855f905feacb1e,2023-10-23,02:49:00.818000,36000,38.60577,-89.7214,438,207,18.554653198260954
525fe892a0a353c2941834ec9a4fd3788242995f984749c749fa18fbbf55655e,2023-10-22,23:39:34.460000,32000,38.85434,-89.86697,405,271,33.92960024890579
4b8322074571bc4cb17cde5c6dc8880170362c5a5f4b7b329c9374d9e2d80766,2023-10-21,22:04:18.391000,36000,38.53482,-89.63721,440,209,24.988471857698524
207b366ab0349f53d83164a4f2633b3ae06a36238fd8ea24907e0edf1d488498,2023-10-27,22:38:25.771000,38000,38.69334,-90.0532,355,222,19.29171133722777
26d8476ede91facea4d50f8e287bd05a7cdf893ebc78a4766c87bc6f25e0c3cd,2023-10-27,21:16:08.318000,32025,38.75217,-89.77681,401,206,25.61055780499416
396ad5f835b27b71c57553309c1c6598a401b69bda2dbe25770bc16172bf4562,2023-10-29,21:39:56.598000,12700,38.67979,-89.87738,254,247,14.721667691350667
396ad5f835b27b71c57553309c1c6598a401b69bda2dbe25770bc16172bf4562,2023-10-28,02:01:22.919000,16950,38.70288,-90.08752,246,79,21.966102398681983
4be5605ef0d195984754b61a337804f4000c674e0e27c1643f5270796e9fafc7,2023-10-22,23:53:46.596000,32000,38.24226,-89.57919,405,311,45.72298884595582
0c5de339bb1490a94287f4e0f0fa1a237fad5a7b5e642c888fd56f7311da09ec,2023-10-29,22:03:34.086000,11400,38.1432,-90.06983,350,355,47.25577996055808
5d051b4e94467ca4b064fbf037b67b31358bf90c10525227bfcf65ceef6ec519,2023-10-21,02:06:26.566000,17250,38.42908,-89.90136,460,123,13.852103096410623
3ce0db0c66de56fad8f3b5c7338983f3191467dac0fa7700d2cfb8821f26b10b,2023-10-25,21:33:18.026000,32000,38.48818,-89.67773,398,265,22.55581032244586
223abf5a1c30bddc69e2dece5e32e5f57bc2e0f4cbd97062ee5c08b6e31a1df4,2023-10-21,23:35:19.180000,16725,38.66222,-89.80607,427,125,15.919543741015932
223abf5a1c30bddc69e2dece5e32e5f57bc2e0f4cbd97062ee5c08b6e31a1df4,2023-10-22,23:12:01.880000,34000,38.29415,-89.65453,398,311,37.07325669124559
2d31fd88bb097207188fee7052c968d5eaa3995a027dbd64630881e146c4b6ca,2023-10-28,21:47:35.369000,4225,38.63631,-90.05774,257,275,14.926462072554921
cc38554b3de26ac895e63df63f1b23b9dd604a91dad6400bbdd19bb890875123,2023-10-29,22:35:57.851000,14875,38.3063,-89.78197,315,302,30.02206477262573
306d8918be935b8ff50570afe4d934488d4b9e720fb0f9c0c2dd7d45f04cf9e8,2023-10-23,00:48:51.451000,32175,38.29642,-89.75082,436,326,32.20299256562119
e4a5a36770a5dc610e5970a0005811e81f978f9c9ff045908f50a73a9bc895be,2023-10-24,22:25:59.277000,25075,38.55414,-89.97382,292,140,4.366647482980479
d43698d9d97a588a0dd267777aab22d241c3a512f62361163b5f15ac97afc407,2023-10-22,22:00:08.488000,23000,38.70386,-89.77429,309,135,21.257436151206296
a94823e51176e58e8cfec9464e0d4e418f1451de8fe5fd3451842ad101436864,2023-10-28,05:08:56.683000,35000,38.24492,-89.82515,558,59,35.254203318012685
ff619a0195fb86014719d59bcbd4283c8bb113766b3a97e11def7cd661f6e264,2023-10-27,01:15:52.265000,39000,38.25183,-89.87465,574,58,33.69650575803256
606a3b238bd3012a145aa3e5c811aab615325746a672e255fd892d7d99f3d0aa,2023-10-21,00:18:31.234000,11100,38.29651,-90.01975,266,312,29.662472974307956
8c8e780bc4dcdcf582a40748347ee47cca930d2388f4036a9dbbe6c4958b118b,2023-10-27,03:16:18.540000,41000,38.21296,-89.70361,597,38,42.34019829550072
aa2ae489f817471ea9e170b6511dc89a520fe4ee1ed728a5efeb3405613861db,2023-10-22,18:40:52.752000,41000,38.6743,-89.94727,544,96,13.706143404917002
2bde701c774387406a2353b87f9958c93fa42c728d79565b2d0b60f19bf07697,2023-10-26,19:52:19.257000,1375,38.54367,-89.92902,127,288,1.0798524050424336
da507f837e7af66ed753af8be8b567dca1254c9bd496a281aafdb3cdca990383,2023-10-27,02:38:35.332000,37025,38.37534,-90.42936,583,71,48.232323115070216
dac13eca9d80bf22cc70e2e7ad4315f812cc15c063823ea1b1b9a80f1a0dc19a,2023-10-21,15:33:42.622000,41000,38.32329,-89.92316,492,88,25.478907941612533
ade85ec6e0f504e7e8cd8177fe36e009086e80acc788e0a9c120b1316f3f646f,2023-10-25,21:26:52.343000,45025,38.78769,-89.89503,523,99,26.27780043219276
7b07fa0aadc3bc38d09bfb2d95c8c9908bf8b0f87274ebd59fba7fc01bb8b437,2023-10-29,13:48:01.076000,34000,38.5307,-89.62414,371,248,26.160885072566394
eef0d8243b54de54e189e97c636645345371501d743d13048a98ae657720813f,2023-10-25,03:33:12.400000,34000,38.3408,-89.77311,374,209,26.937410387374204
a4dda5a4a1d50a273e7e45d48f653109d05f8a71781685139f182cb1284b0600,2023-10-29,22:29:24.767000,5100,38.58571,-90.10284,264,1,16.011914292278142
483f20c0647618508e75f557336283ee962c7904074bcbcbaf399b7f19cc41f1,2023-10-22,12:46:12.045000,36725,38.5109,-89.97754,533,98,6.579795152630775
fbde9e58919ad6d4cb351a359ecf7e63c00aaa294ace2fbd7556781086b83fee,2023-10-30,22:40:19.001000,37000,38.25635,-89.30941,546,105,62.837958747815556
69982277542fe56856baff483dd58960f4dafa06a28d553faf26a71c37e82383,2023-10-22,16:25:16.702000,35000,38.5004,-89.79168,491,99,12.85551245305824
08c704424f3867ab2fe688d420b8098b9f504f9eae502797d519eff9916879fe,2023-10-26,16:08:14.521000,34000,38.34123,-89.44887,369,234,47.55064533703303
4e30fbff7e3065840595d697522c164314cc74d0cb17a8879ff26cf448a5f94c,2023-10-27,22:37:44.187000,37000,38.41249,-90.01843,548,60,17.61196454430805
88e87a3843fa217124f7fafc054f05fc6d2cf47f16da4aee79ac371e8c9dc2a8,2023-10-23,22:19:01.903000,4925,38.46518,-90.01917,171,99,12.774697864099585
4c71404acb529eda0cb68a1d5a7f6c8a17f187ce7d9e45ff88f0e3eba2e7b167,2023-10-22,16:02:55.008000,3425,38.49288,-90.02917,119,124,11.318357331275509
af2dcf157ebe9c7be4f61a62eb14885243731d1e9572d699d93ea569e78893dd,2023-10-27,17:35:02.125000,32000,38.69833,-89.68605,429,274,26.25338079366094
981545aa02b5cd30d45f04f9ff22093e2439ff3c9cbc8fb134b16f13b1948bcd,2023-10-29,04:55:00.913000,19025,38.53664,-90.14429,396,151,19.268620681813303
eef1ffcb6f809d8b09253e175b84f56d975f7da8372b6dc2c339a3ed58263436,2023-10-22,00:46:43.895000,39000,38.61098,-90.14819,536,130,20.57488562470095
7f1e1a13b4428f289a4c42a53eb233cf0715ddb55d4e476c0240e463314bfa35,2023-10-22,22:24:33.396000,15300,38.66167,-90.0975,369,74,19.384274894584482
7a013e5da878ad93fa669a4f0497c8d5d1773fe9e062dc4f8c0822fb76d8778a,2023-10-27,21:40:41.582000,38000,38.47119,-89.79694,341,263,14.252953459101354
9d8a7792cb0e3cb75da9d7886e976cee8f4ae1b006abb559f5bb32fa688b8563,2023-10-26,01:47:17.685000,30000,38.42839,-89.63644,426,247,28.549627992149844
0f715449e133535d9995695ba4dbc7e3bc0fe078ff711a28f0970f476e8f650e,2023-10-25,12:26:38.758000,36000,38.5055,-89.96045,400,311,6.1216062570727265
d4ef216de124fea478ab06d14c95e43b0d02dd07b66222e5cafbe308726cf413,2023-10-29,23:50:00.517000,26000,38.6634,-90.15704,347,248,23.738611640084013
2e60147937255cc95fa1a5471ca8e8edc2f63450d2b2cce97c52a0c801cdec34,2023-10-26,22:53:48.836000,35025,38.66564,-90.16034,467,128,24.112852692238484
f9da90748cf52905e9e9cd5acd77047d994a85f0c40593251219df72406aaf5a,2023-10-24,22:35:38.221000,4275,38.39731,-89.93829,103,295,17.295230006397073
4d6a114eba980b548aebb4574213b5b1a2f640a2aba409c8c38cd36d0ab573d0,2023-10-29,03:14:23.423000,35000,38.49495,-89.83007,549,98,10.350023212265041
aa80092a1fb8a0112d256c350413f61864ccd685ca9b30a0fab1381ab6a9ba01,2023-10-23,22:18:16.142000,10225,38.56615,-90.06512,369,130,12.394981338799402
e56adcedda341b59dd2c379059fd98a7b6e27239dfe8ae9c062db021c73c2afe,2023-10-25,15:50:54.493000,1175,38.54102,-89.90704,121,288,1.9224769634198913
80744bbface8d9902cbec53c9c1c74309da5f3c38f5e88185af6dc0a9d9d4889,2023-10-29,18:59:01.550000,30000,38.60787,-89.93225,283,317,6.2101177607812135
c9354bbc0ec31c0fa3879af5c404858fea9c58fc67cc87b4dcbe0a4a8a8ac9bb,2023-10-28,11:38:35.372000,41000,38.44894,-90.14957,539,94,22.77977515298488
3e406e37b97b7545cd70d2bbe4a555e9fafc899fbb2abceb926c2bbb41b29d68,2023-10-27,00:43:07.598000,37000,38.72774,-90.04742,503,111,22.261304707893192
fe6555b23fbb128c407a7c3bb2368308f819a58c9d89b7808f38b1a4aaba271d,2023-10-26,04:50:50.359000,41000,38.05399,-89.46383,446,88,68.42269294159833
34c6038f81ce3182fa5ebfdc71fd20d81234573e763e498f9f9dd960a38e3fbf,2023-10-30,04:03:40.743000,7050,38.74645,-89.90967,263,225,21.60851435472369
d20c1404bc405d7002ad1c5e34dae6866fa68a4d3ed69fc5ae64d187e1caf0c7,2023-10-23,03:17:12.604000,34525,38.47504,-90.03212,510,95,12.771432419608034
126d345c8192b286aa87d157fe3c03b891b11a42a25036b3c89b01a7682bfc92,2023-10-25,21:26:29.473000,5400,38.56654,-90.04801,167,104,10.926228598278874
d1921057dba982f77cf8b71e8b0e09316e9fe4c3c6b62c019137d22260a8c262,2023-10-28,23:02:53.474000,36000,38.25618,-89.59947,424,311,43.39455954969546
ba7589e55c315fd33d17def63d915f4e93ab34b56316857cf70a8df90ccd4e39,2023-10-22,13:32:19.692000,36000,38.37343,-89.62115,402,233,33.01263036741661
26b8e3ee8e66d0f4c0ec90ca2c9f920c3367cc3025071e8acdebd077b3a3a543,2023-10-23,21:47:37.229000,40000,38.18582,-89.49387,432,311,55.36817267294801
fad1ccce8896ed582a507b56f5f4c8a9c6cdabf0d202ba50263ea8435d28b3e8,2023-10-30,02:18:42.374000,30000,38.61275,-89.93109,354,206,6.738697960377528
fad1ccce8896ed582a507b56f5f4c8a9c6cdabf0d202ba50263ea8435d28b3e8,2023-10-28,17:32:48.366000,6050,38.66908,-89.95767,214,205,13.303724931647176
82aabc32c7e9424a5bb6ad1a57dd38439df81d2d72caa01f10826c0a885c5635,2023-10-23,01:37:39.352000,2250,38.58005,-89.86315,196,1,6.091277197814012
a60319ddaf1c19665ee0ca60a51759254f888d77de9c7fc623ee799aed5783c2,2023-10-22,17:52:01.002000,38100,38.40541,-90.26443,541,89,33.87012797193803
a3f1d3c0ed8d018913f1bb607a8065a37afddfe22706036b70c0208c6dd42bbd,2023-10-22,02:34:19.237000,4800,38.60889,-89.93814,223,266,6.403459172205378
ce41aa620ce5e358b259f59b94c7b89fc167a83144872eb6da16597ca07678aa,2023-10-28,14:06:06.152000,35050,38.40871,-90.11986,563,73,23.389576504893025
d57b0cc8fb791a85d5f92180b71787dc43c428dd2bc396ce1da3dc856bfc6435,2023-10-22,03:21:21.819000,33450,38.41576,-89.72534,520,89,22.99765045818446
f178c8b992c23cf61632d0c9883032ae41fedb925f041abf96492997c80ee417,2023-10-26,21:42:19.424000,38550,38.43567,-89.95886,514,16,13.339474893043958
d902cb190f9610aead6809120383ba3f667d7fcddac0db56429f9b8a29c37b64,2023-10-22,01:24:43.643000,8875,38.60284,-90.12177,317,130,18.111376733094826
